date,adjClose
2020-08-24,77.51991271972656
2020-08-25,77.52888488769531
2020-08-26,77.52888488769531
2020-08-27,77.51991271972656
2020-08-28,77.54683685302734
2020-08-31,77.57368469238281
2020-09-01,77.5549087524414
2020-09-02,77.56383514404297
2020-09-03,77.5549087524414
2020-09-04,77.52798461914062
2020-09-08,77.53694915771484
2020-09-09,77.54591369628906
2020-09-10,77.53694915771484
2020-09-11,77.5549087524414
2020-09-14,77.54591369628906
2020-09-15,77.5549087524414
2020-09-16,77.56383514404297
2020-09-17,77.54591369628906
2020-09-18,77.5549087524414
2020-09-21,77.54591369628906
2020-09-22,77.56383514404297
2020-09-23,77.56383514404297
2020-09-24,77.5549087524414
2020-09-25,77.56383514404297
2020-09-28,77.57279968261719
2020-09-29,77.56383514404297
2020-09-30,77.57279968261719
2020-10-01,77.55487060546875
2020-10-02,77.56382751464844
2020-10-05,77.53691864013672
2020-10-06,77.53691864013672
2020-10-07,77.52796936035156
2020-10-08,77.52796936035156
2020-10-09,77.52796936035156
2020-10-12,77.54588317871094
2020-10-13,77.53691864013672
2020-10-14,77.53691864013672
2020-10-15,77.55487060546875
2020-10-16,77.54588317871094
2020-10-19,77.54588317871094
2020-10-20,77.53691864013672
2020-10-21,77.53691864013672
2020-10-22,77.5100326538086
2020-10-23,77.51896667480469
2020-10-26,77.52796936035156
2020-10-27,77.52796936035156
2020-10-28,77.52796936035156
2020-10-29,77.54588317871094
2020-10-30,77.53691864013672
2020-11-02,77.53602600097656
2020-11-03,77.51806640625
2020-11-04,77.53602600097656
2020-11-05,77.51806640625
2020-11-06,77.52701568603516
2020-11-09,77.5000991821289
2020-11-10,77.49114227294922
2020-11-11,77.47319030761719
2020-11-12,77.482177734375
2020-11-13,77.482177734375
2020-11-16,77.5000991821289
2020-11-17,77.49114227294922
2020-11-18,77.49114227294922
2020-11-19,77.50910186767578
2020-11-20,77.51806640625
2020-11-23,77.51806640625
2020-11-24,77.52701568603516
2020-11-25,77.53602600097656
2020-11-27,77.53602600097656
2020-11-30,77.55394744873047
2020-12-01,77.51178741455078
2020-12-02,77.52970886230469
2020-12-03,77.54769134521484
2020-12-04,77.53870391845703
2020-12-07,77.55663299560547
2020-12-08,77.53870391845703
2020-12-09,77.52970886230469
2020-12-10,77.54769134521484
2020-12-11,77.59260559082031
2020-12-14,77.58358001708984
2020-12-15,77.58358001708984
2020-12-16,77.58358001708984
2020-12-17,77.58536529541016
2020-12-18,77.576416015625
2020-12-21,77.576416015625
2020-12-22,77.576416015625
2020-12-23,77.59437561035156
2020-12-24,77.576416015625
2020-12-28,77.58536529541016
2020-12-29,77.58536529541016
2020-12-30,77.59437561035156
2020-12-31,77.58536529541016
2021-01-04,77.59437561035156
2021-01-05,77.59437561035156
2021-01-06,77.54946899414062
2021-01-07,77.56742858886719
2021-01-08,77.55843353271484
2021-01-11,77.54946899414062
2021-01-12,77.54946899414062
2021-01-13,77.5405044555664
2021-01-14,77.54946899414062
2021-01-15,77.55843353271484
2021-01-19,77.58536529541016
2021-01-20,77.576416015625
2021-01-21,77.58536529541016
2021-01-22,77.58536529541016
2021-01-25,77.59437561035156
2021-01-26,77.58536529541016
2021-01-27,77.58536529541016
2021-01-28,77.576416015625
2021-01-29,77.60335540771484
2021-02-01,77.61231231689453
2021-02-02,77.58535766601562
2021-02-03,77.59436798095703
2021-02-04,77.59436798095703
2021-02-05,77.61231231689453
2021-02-08,77.60334777832031
2021-02-09,77.58535766601562
2021-02-10,77.59436798095703
2021-02-11,77.59436798095703
2021-02-12,77.60334777832031
2021-02-16,77.5763931274414
2021-02-17,77.59436798095703
2021-02-18,77.59436798095703
2021-02-19,77.60334777832031
2021-02-22,77.58535766601562
2021-02-23,77.59436798095703
2021-02-24,77.5763931274414
2021-02-25,77.4595947265625
2021-02-26,77.55843353271484
2021-03-01,77.55123901367188
2021-03-02,77.5692138671875
2021-03-03,77.52429962158203
2021-03-04,77.52429962158203
2021-03-05,77.52429962158203
2021-03-08,77.49732208251953
2021-03-09,77.49732208251953
2021-03-10,77.52429962158203
2021-03-11,77.52429962158203
2021-03-12,77.51528930664062
2021-03-15,77.52429962158203
2021-03-16,77.52429962158203
2021-03-17,77.54224395751953
2021-03-18,77.53325653076172
2021-03-19,77.53325653076172
2021-03-22,77.52429962158203
2021-03-23,77.53325653076172
2021-03-24,77.55123901367188
2021-03-25,77.56024932861328
2021-03-26,77.56024932861328
2021-03-29,77.54224395751953
2021-03-30,77.54224395751953
2021-03-31,77.51528930664062
2021-04-01,77.514404296875
2021-04-05,77.49645233154297
2021-04-06,77.514404296875
2021-04-07,77.52339935302734
2021-04-08,77.55033111572266
2021-04-09,77.52339935302734
2021-04-12,77.50540924072266
2021-04-13,77.5323715209961
2021-04-14,77.5323715209961
2021-04-15,77.55033111572266
2021-04-16,77.54134368896484
2021-04-19,77.5323715209961
2021-04-20,77.55033111572266
2021-04-21,77.56832885742188
2021-04-22,77.5593490600586
2021-04-23,77.54134368896484
2021-04-26,77.52339935302734
2021-04-27,77.514404296875
2021-04-28,77.5323715209961
2021-04-29,77.55033111572266
2021-04-30,77.5593490600586
2021-05-03,77.55216217041016
2021-05-04,77.55216217041016
2021-05-05,77.57012176513672
2021-05-06,77.57012176513672
2021-05-07,77.59708404541016
2021-05-10,77.57012176513672
2021-05-11,77.5611343383789
2021-05-12,77.55216217041016
2021-05-13,77.57012176513672
2021-05-14,77.57012176513672
2021-05-17,77.57012176513672
2021-05-18,77.57913208007812
2021-05-19,77.55216217041016
2021-05-20,77.58810424804688
