date,adjClose
2020-08-24,22.48473358154297
2020-08-25,22.404495239257812
2020-08-26,22.377748489379883
2020-08-27,22.404495239257812
2020-08-28,22.226184844970703
2020-08-31,22.199438095092773
2020-09-01,22.244014739990234
2020-09-02,22.324254989624023
2020-09-03,22.33316993713379
2020-09-04,22.368831634521484
2020-09-08,22.48473358154297
2020-09-09,22.449071884155273
2020-09-10,22.493648529052734
2020-09-11,22.449071884155273
2020-09-14,22.395580291748047
2020-09-15,22.413408279418945
2020-09-16,22.440155029296875
2020-09-17,22.35991668701172
2020-09-18,22.38666343688965
2020-09-21,22.547142028808594
2020-09-22,22.627378463745117
2020-09-23,22.752195358276367
2020-09-24,22.716533660888672
2020-09-25,22.778942108154297
2020-09-28,22.707616806030273
2020-09-29,22.60063362121582
2020-09-30,22.60063362121582
2020-10-01,22.564971923828125
2020-10-02,22.61846351623535
2020-10-05,22.52039337158203
2020-10-06,22.58280372619629
2020-10-07,22.556055068969727
2020-10-08,22.547142028808594
2020-10-09,22.413408279418945
2020-10-12,22.38666343688965
2020-10-13,22.52039337158203
2020-10-14,22.466903686523438
2020-10-15,22.57388687133789
2020-10-16,22.547142028808594
2020-10-19,22.47581672668457
2020-10-20,22.404495239257812
2020-10-21,22.28859519958496
2020-10-22,22.377748489379883
2020-10-23,22.324254989624023
2020-10-26,22.404495239257812
2020-10-27,22.35991668701172
2020-10-28,22.5025634765625
2020-10-29,22.591718673706055
2020-10-30,22.61846351623535
2020-11-02,22.64521026611328
2020-11-03,22.52039337158203
2020-11-04,22.48473358154297
2020-11-05,22.270761489868164
2020-11-06,22.190523147583008
2020-11-09,22.33316993713379
2020-11-10,22.33316993713379
2020-11-11,22.35991668701172
2020-11-12,22.35991668701172
2020-11-13,22.315338134765625
2020-11-16,22.2618465423584
2020-11-17,22.226184844970703
2020-11-18,22.23509979248047
2020-11-19,22.199438095092773
2020-11-20,22.226184844970703
2020-11-23,22.2618465423584
2020-11-24,22.154861450195312
2020-11-25,22.119199752807617
2020-11-27,22.074623107910156
2020-11-30,22.128114700317383
2020-12-01,21.931974411010742
2020-12-02,21.905229568481445
2020-12-03,21.789329528808594
2020-12-04,21.81607437133789
2020-12-07,21.85173797607422
2020-12-08,21.878482818603516
2020-12-09,21.88739776611328
2020-12-10,21.82499122619629
2020-12-11,21.878482818603516
2020-12-14,21.81607437133789
2020-12-15,21.744749069213867
2020-12-16,21.718006134033203
2020-12-17,21.60210418701172
2020-12-18,21.62885093688965
2020-12-21,21.673425674438477
2020-12-22,21.789329528808594
2020-12-23,21.691259384155273
2020-12-24,21.709091186523438
2020-12-28,21.709091186523438
2020-12-29,21.637767791748047
2020-12-30,21.54861068725586
2020-12-31,21.611019134521484
2021-01-04,21.62885093688965
2021-01-05,21.50403594970703
2021-01-06,21.47728729248047
2021-01-07,21.60210418701172
2021-01-08,21.637767791748047
2021-01-11,21.77149772644043
2021-01-12,21.655597686767578
2021-01-13,21.7269229888916
2021-01-14,21.682342529296875
2021-01-15,21.82499122619629
2021-01-19,21.762582778930664
2021-01-20,21.753665924072266
2021-01-21,21.655597686767578
2021-01-22,21.70017433166504
2021-01-25,21.7269229888916
2021-01-26,21.664512634277344
2021-01-27,21.79824447631836
2021-01-28,21.744749069213867
2021-01-29,21.77149772644043
2021-02-01,21.878482818603516
2021-02-02,21.905229568481445
2021-02-03,21.89631462097168
2021-02-04,21.994382858276367
2021-02-05,21.86956787109375
2021-02-08,21.86065101623535
2021-02-09,21.744749069213867
2021-02-10,21.735836029052734
2021-02-11,21.7269229888916
2021-02-12,21.744749069213867
2021-02-16,21.744749069213867
2021-02-17,21.833906173706055
2021-02-18,21.762582778930664
2021-02-19,21.709091186523438
2021-02-22,21.646682739257812
2021-02-23,21.664512634277344
2021-02-24,21.62885093688965
2021-02-25,21.70017433166504
2021-02-26,21.86065101623535
2021-03-01,21.878482818603516
2021-03-02,21.79824447631836
2021-03-03,21.86065101623535
2021-03-04,22.003299713134766
2021-03-05,22.083539962768555
2021-03-08,22.208354949951172
2021-03-09,22.083539962768555
2021-03-10,22.047874450683594
2021-03-11,21.94089126586914
2021-03-12,22.012216567993164
2021-03-15,22.056791305541992
2021-03-16,22.056791305541992
2021-03-17,21.949806213378906
2021-03-18,22.083539962768555
2021-03-19,22.09245491027832
2021-03-22,22.047874450683594
2021-03-23,22.18160629272461
2021-03-24,22.23509979248047
2021-03-25,22.297508239746094
2021-03-26,22.270761489868164
2021-03-29,22.324254989624023
2021-03-30,22.413408279418945
2021-03-31,22.395580291748047
2021-04-01,22.297508239746094
2021-04-05,22.226184844970703
2021-04-06,22.172693252563477
2021-04-07,22.199438095092773
2021-04-08,22.10137176513672
2021-04-09,22.119199752807617
2021-04-12,22.11028289794922
2021-04-13,22.030044555664062
2021-04-14,22.003299713134766
2021-04-15,22.003299713134766
2021-04-16,21.976552963256836
2021-04-19,21.85173797607422
2021-04-20,21.88739776611328
2021-04-21,21.86065101623535
2021-04-22,21.92306137084961
2021-04-23,21.79824447631836
2021-04-26,21.79824447631836
2021-04-27,21.807159423828125
2021-04-28,21.7269229888916
2021-04-29,21.735836029052734
2021-04-30,21.914146423339844
2021-05-03,21.81607437133789
2021-05-04,21.914146423339844
2021-05-05,21.905229568481445
2021-05-06,21.79824447631836
2021-05-07,21.637767791748047
2021-05-10,21.637767791748047
2021-05-11,21.619935989379883
2021-05-12,21.780414581298828
2021-05-13,21.744749069213867
2021-05-14,21.655597686767578
2021-05-17,21.62885093688965
2021-05-18,21.53078269958496
2021-05-19,21.62885093688965
