Date,CL=F,UUP,GLD,^VIX,^OVX,SHY,IEF,TIP,CL_vol_5d,CL_vol_21d,CL_mom_5d,CL_mom_21d,UUP_lag1,GLD_lag1,VIX_lag1,CL=F_lag1
2020-09-22,0.007377183686060995,0.0035586077753892997,-0.004846314367596194,-0.03311735253974324,-0.03753790238430588,0.0002314027730552226,0.0,0.00031669944611434353,0.033684551099370276,0.027918386755011126,0.007258109881051045,-0.00280362787644269,0.007168490845960607,-0.020087296599797022,0.0754936418389145,-0.043784947952720366
2020-09-23,0.008333379893192383,0.005516188927110477,-0.021606497297661065,0.0640357138596499,0.08139536602982411,0.0,0.0,-0.001029292806311144,0.02477620395651149,0.027949904813220794,-0.0008975815805727816,-0.002721709926074953,0.0035586077753892997,-0.004846314367596194,-0.03311735253974324,0.007377183686060995
2020-09-24,0.00951668082171242,-0.0015673958853699155,0.003718800733685912,-0.0024492545490231166,-0.039426486236496916,-0.00011587134464263737,0.0004922089876755464,0.0007134279532416965,0.022898614527525448,0.02772809779442942,-0.0030281168124883353,-0.0030841583896955784,0.005516188927110477,-0.021606497297661065,0.0640357138596499,0.008333379893192383
2020-09-25,-0.0014884984184290184,0.002747269816656628,-0.0028499771605223767,-0.0747106647146728,-0.03428174403186268,0.00011588477236701422,0.0008199915759199428,0.0013465364917719658,0.02265724236046123,0.027715665385524814,-0.004009240394036717,-0.003198979418282648,-0.0015673958853699155,0.003718800733685912,-0.0024492545490231166,0.00951668082171242
2020-09-28,0.008695614263878104,-0.0031311109373187707,0.01006056066236427,-0.007202374251457866,-0.01859455350400807,0.00011557625632874213,-0.00016366735070882932,0.0020567590815672165,0.004524020985071758,0.027809686372619397,0.0064868720492829764,-0.002400791134879549,0.002747269816656628,-0.0028499771605223767,-0.0747106647146728,-0.0014884984184290184
2020-09-29,-0.03226595093171636,-0.004711334383618926,0.008432402483858015,0.0030545980173624088,0.13508862600684912,-0.00011556290000125369,0.0007374312252861337,0.0016578801075342042,0.017808285102831514,0.028560634835294953,-0.001441754874272494,-0.003859817992250161,-0.0031311109373187707,0.01006056066236427,-0.007202374251457866,0.008695614263878104
2020-09-30,0.02367015229078917,0.0,-0.006004867330144381,0.0038066379797176975,-0.046173878577849825,0.00011557625632874213,-0.0027018752289835746,-0.0029945910746144166,0.020955616057780076,0.02915713836568391,0.0016255996052468636,-0.002333717784951844,-0.004711334383618926,0.008432402483858015,0.0030545980173624088,-0.03226595093171636
2020-10-01,-0.03729487703814094,-0.0015779912335320834,0.008920516455577454,0.012514217413868156,0.12159087441184302,-0.00023132250281110434,0.0005669164795591985,-0.00018267353168721634,0.026319295806379022,0.030092740621159225,-0.007736711966723808,-0.004277295102626258,0.0,-0.006004867330144381,0.0038066379797176975,0.02367015229078917
2020-10-02,-0.0431302151599533,0.0023705587841100773,-0.0008953758525005462,0.03483139967239324,0.12482269580296723,0.0001156880126462756,-0.00098530052017487,0.00015881558286601205,0.03015656938414292,0.030813170565492917,-0.016065055315028665,-0.004939070628454915,-0.0015779912335320834,0.008920516455577454,0.012514217413868156,-0.03729487703814094
2020-10-05,0.05856955542044817,-0.004335760350577922,0.004872915921881216,0.011943537232336876,-0.10934966453547112,-0.00034722061699632434,-0.006327389748118084,-0.0030141852725603657,0.0449928524002009,0.0337914300924692,-0.006090267083714651,-0.001989441002992148,0.0023705587841100773,-0.0008953758525005462,0.03483139967239324,-0.0431302151599533
2020-10-06,0.03697085423538371,0.00277111210278691,-0.011760774579356315,0.05436339440396454,-0.05744337037771752,0.0,0.002315578158856635,0.00015934326106914476,0.045573494969179264,0.03371703742816525,0.007757093949705363,0.0016127583767615635,-0.004335760350577922,0.004872915921881216,0.011943537232336876,0.05856955542044817
2020-10-07,-0.017703403944474116,-0.0011843858035192056,-0.0004512229536247636,-0.048168252996730776,-0.023605118243339995,-0.00011512442736671957,-0.0028880155060324597,-8.002300934573103e-05,0.04571769643957773,0.02913315572054902,-0.0005176172973472947,0.004373798316789079,0.00277111210278691,-0.011760774579356315,0.05436339440396454,0.03697085423538371
2020-10-08,0.031038744432762222,-0.0003951506650378134,0.0035549310375408982,-0.060584422236151014,-0.09560436206859546,0.0,0.0018205332963237009,0.003977658467523293,0.042040966443159626,0.02893217266995374,0.013149106996833337,0.004180761463738876,-0.0011843858035192056,-0.0004512229536247636,-0.048168252996730776,-0.017703403944474116
2020-10-09,-0.014323869197832795,-0.005931294938346321,0.018161347296547614,-0.05159334517683911,0.02989063175277873,0.0,-0.0004955553552453695,0.0003170360875701661,0.03350825511320657,0.028732942700133084,0.01891037618925744,0.004437287077981654,-0.0003951506650378134,0.0035549310375408982,-0.060584422236151014,0.031038744432762222
2020-10-12,-0.028817689973340332,-0.0011932519229507221,-0.002871682500567352,0.00279998779296875,0.03916941494985049,0.00023106263125827198,0.0010744951699037664,0.0006336536889355315,0.030286235791831644,0.029633217148914492,0.0014329271104997377,0.003026713312357482,-0.005931294938346321,0.018161347296547614,-0.05159334517683911,-0.014323869197832795
2020-10-13,0.01952828941932827,0.005973728171597248,-0.015728823528417535,0.03988831320993014,0.04609443090590748,-0.0001158981689958205,0.0022289928455425656,0.0,0.02584895342676104,0.029823655857304173,-0.0020555858527113503,0.004045930015521416,-0.0011932519229507221,-0.002871682500567352,0.00279998779296875,-0.028817689973340332
2020-10-14,0.020895525787210767,-0.0023752510444284836,0.003094772946095059,0.012658225069775098,-0.05513351274913736,0.0,0.00032899807984509977,0.0,0.025771095301831883,0.029602924662724666,0.005664200093625627,0.0037373733955273136,0.005973728171597248,-0.015728823528417535,0.03988831320993014,0.01952828941932827
2020-10-15,-0.001949362311646996,0.004761812589183068,0.003646120384284801,0.02159089784320045,0.006891869059745925,0.00023162641198393175,-0.0010704614290395487,-0.00031673490730277365,0.021523552256705155,0.027727247783627982,-0.0009334212552562171,0.001305887704434051,-0.0023752510444284836,0.003094772946095059,0.012658225069775098,0.020895525787210767
2020-10-16,-0.0019530766148807555,-0.0011847690511488373,-0.0034652086045857677,0.016314443650717658,0.005247536678708586,-0.00011568801264616457,-0.000577074298969027,0.0003959897107912447,0.020274254031356763,0.027392965253855272,0.0015407372613341908,0.00025243848556876804,0.004761812589183068,0.003646120384284801,0.02159089784320045,-0.001949362311646996
2020-10-19,-0.001223073281657605,-0.003163385498387794,0.0005047466985432791,0.06457498969781228,-0.016114454767137687,0.0,-0.0016493522127855043,-0.0023746355047170598,0.01201970753174021,0.027384874961246777,0.007059660599670736,3.1476925046363445e-05,-0.0011847690511488373,-0.0034652086045857677,0.016314443650717658,-0.0019530766148807555
2020-10-20,0.015429763045927691,-0.003173339400419306,0.0048209014703402,0.005825910709938986,0.011534025780842505,-0.0001158981689958205,-0.002147502048997496,-0.0008727165182735863,0.011058094356918369,0.02564067577881823,0.0062399553249906205,0.002851225067839128,-0.003163385498387794,0.0005047466985432791,0.06457498969781228,-0.001223073281657605
2020-10-21,-0.03449108385801525,-0.0051729860884268675,0.007531414803434222,-0.02385011086341937,0.08506279331195254,0.0,-0.0013248038873963086,-0.0003175956187071449,0.018164679359831615,0.026869476107526748,-0.0048373666040545825,0.0008574980419307355,-0.003173339400419306,0.0048209014703402,0.005825910709938986,0.015429763045927691
2020-10-22,0.015238586783746122,0.003999951051046224,-0.009800687777642647,-0.018848133171682657,-0.020386741979274592,-0.0003468492362970199,-0.003481895040531091,-0.001509294786446569,0.020343552552325932,0.02700743533176174,-0.001399776784975959,0.0011863174176713898,-0.0051729860884268675,0.007531414803434222,-0.02385011086341937,-0.03449108385801525
2020-10-23,-0.01943899919763703,-0.002390477298520266,-0.001062475196895396,-0.01992178445861681,-0.006221860367513821,0.00011575495856441798,0.0014144986179600583,0.0011933266343133742,0.02190545838732118,0.027298456632203538,-0.004896961301527214,-0.00019252448801191738,0.003999951051046224,-0.009800687777642647,-0.018848133171682657,0.015238586783746122
2020-10-26,-0.032371321210157955,0.00359422262120046,-0.0005037860400700644,0.17822141500487332,0.14529360074646847,0.00011603681998884063,0.0026582052304362502,0.0007946756079615369,0.024832925512502595,0.028189087865010305,-0.011126610887227283,-0.0016631350971418666,-0.002390477298520266,-0.001062475196895396,-0.01992178445861681,-0.01943899919763703
2020-10-27,0.02619290159654364,-0.0019896296799523094,0.0026323226696718383,0.02741834302990398,-0.0533458634695021,0.0,0.002236976584206296,0.001984857115217231,0.02797781595878616,0.028763318456507612,-0.008973983177104095,-0.000829930938443508,0.00359422262120046,-0.0005037860400700644,0.17822141500487332,-0.032371321210157955
2020-10-28,-0.055092249734359444,0.006379490773550378,-0.01614344386479838,0.2077961206071215,0.1869772831820924,0.0,-8.277883668739161e-05,-0.001267882113874852,0.033622623407789765,0.03039566929356979,-0.013094216352372933,-0.0019168975480931788,-0.0019896296799523094,0.0026323226696718383,0.02741834302990398,0.02619290159654364
2020-10-29,-0.032629078379736165,0.003962002142259724,-0.004144728133141373,-0.06678249027384753,0.06324442910857808,0.00023106263125827198,-0.004216475584453372,-0.0034115546185377044,0.030176661704559033,0.03050863949281817,-0.02266774938506939,-0.004597813294308671,0.006379490773550378,-0.01614344386479838,0.2077961206071215,-0.055092249734359444
2020-10-30,-0.010505868749095648,0.0011839184314561546,0.004561020978312902,0.011439220628632452,0.08614697345788103,-0.0001158981689958205,-0.003237619279868209,-0.003025245506496299,0.030675927025251803,0.02962024220053074,-0.020881123295361115,-0.003322146232925562,0.003962002142259724,-0.004144728133141373,-0.06678249027384753,-0.032629078379736165
2020-11-02,0.02849959294974891,0.0011825184260960686,0.009704919089013941,-0.023408715910909428,-0.030650684096501846,-1.1315648843712722e-05,0.0017169990324443773,0.0036665882067423716,0.036501461772306516,0.028922993001486874,-0.008706940463379742,8.8797010393591e-05,0.0011839184314561546,0.004561020978312902,0.011439220628632452,-0.010505868749095648
2020-11-03,0.023091508894586665,-0.005511761017710337,0.005676996717700833,-0.04255323957993329,-0.046455898889090186,-0.0002312354407770778,-0.0022466135196530512,-0.0007975861057601952,0.03577934293864905,0.026248788952094263,-0.009327219003771137,-0.0016006337765521951,0.0011825184260960686,0.009704919089013941,-0.023408715910909428,0.02849959294974891
2020-11-04,0.039564569423894635,-0.0015835289277119635,-0.0005588578456844351,-0.1682137741370816,-0.14301433500019756,0.00023128892297319403,0.008422176179532892,0.00167633339135409,0.030102457456734656,0.026444727589547138,0.00960414482787968,-0.0014771235294802462,-0.005511761017710337,0.005676996717700833,-0.04255323957993329,0.023091508894586665
2020-11-05,-0.009195417530535654,-0.009516327640655131,0.022983923404670703,-0.0672979300526162,-0.015404367713039657,-0.0002312354407770778,-0.0001654368509771409,0.000796959677420439,0.02282861630685626,0.026248147827482835,0.014290876997719781,-0.0010719813192927004,-0.0015835289277119635,-0.0005588578456844351,-0.1682137741370816,0.039564569423894635
2020-11-06,-0.04253677460519012,-0.003602941447255592,0.0014213621387162423,-0.09862216536906343,0.03836843780931365,0.00011534919903177787,-0.0033908483769248265,-0.0045390963455861355,0.033518243133477905,0.02665497773075726,0.007884695826500887,-0.0045755774639570975,-0.009516327640655131,0.022983923404670703,-0.0672979300526162,-0.009195417530535654
2020-11-09,0.08481425895652728,0.006428361702508045,-0.04427097823171633,0.035800457272629815,-0.06367711635983042,-0.0003474838273882508,-0.007386043499410078,-0.0028795352424423326,0.048354952873266695,0.032891680463811294,0.01914762902785656,0.00014528578148862014,-0.003602941447255592,0.0014213621387162423,-0.09862216536906343,-0.04253677460519012
2020-11-10,0.026557450248452463,0.0,0.0033127817282887495,-0.03689323351221174,-0.049042171185341155,-0.00011567131744116832,-0.0028423907430560336,0.0009625437173583773,0.04845037301643734,0.032672604733346565,0.019840817298629722,0.0027821972206216105,0.006428361702508045,-0.04427097823171633,0.035800457272629815,0.08481425895652728
2020-11-11,0.002176019131038487,0.001197624428292965,-0.004326595410341194,-0.054435424018226874,-0.008057971718368973,-0.000231664762873951,0.0015927705400540226,0.001763259279468521,0.04752155442409853,0.032446555820911285,0.01236310724005849,0.001955898635464954,0.0,0.0033127817282887495,-0.03689323351221174,0.026557450248452463
2020-11-12,-0.007961443304718707,0.0,0.006060679556170845,0.08102343525434108,0.03371242467154589,0.00011580998299787204,0.005692636607011581,0.0028003671970802113,0.047384610807769435,0.03221456994266508,0.01260990208522188,0.000581757250134979,0.001197624428292965,-0.004326595410341194,-0.054435424018226874,0.002176019131038487
2020-11-13,-0.024075824160634363,-0.0019935961981181194,0.006819714153532219,-0.08875739511407266,-0.05225932745914941,0.0,-0.001332054910247682,-7.984325661403169e-05,0.04247861399439996,0.03266025622857722,0.01630209217413303,-0.00047188379029299075,0.0,0.006060679556170845,0.08102343525434108,-0.007961443304718707
2020-11-16,0.03015198236398864,-0.0023971626538022983,-5.650127239831271e-05,-0.028138511160012314,-0.02798512109963236,0.00023159314519727303,-0.0007500394926616138,-0.0013564237681172875,0.023011085112058172,0.03333196016909379,0.005369636855625304,0.0010569285420341233,-0.0019935961981181194,0.006819714153532219,-0.08875739511407266,-0.024075824160634363
2020-11-17,0.0021770718978155745,-0.0016019200078412066,-0.0036691725592956637,0.011581216601222133,-0.03860092945519056,-0.00011567131744116832,0.002585836948178377,0.0016778066912517264,0.019751130455457917,0.033328589201990375,0.000493561185497926,0.0012188402172471319,-0.0023971626538022983,-5.650127239831271e-05,-0.028138511160012314,0.03015198236398864
2020-11-18,0.009413453699630203,0.00040110111438140805,-0.005722348480656891,0.04975786497886037,0.021739119397311768,0.0,-0.00033266946628451866,0.0003189324771366575,0.020166099914040767,0.033226025122166186,0.0019410480992162692,0.0009323492959948705,-0.0016019200078412066,-0.0036691725592956637,0.011581216601222133,0.0021770718978155745
2020-11-19,-0.0019129128871639978,-0.00160384696810556,-0.0018804594035273237,-0.030620785971643083,0.006079000671920021,0.00023196012806248056,0.0010816958580159852,0.0010366551293459203,0.019596958170908937,0.032235160105892426,0.0031507541827272114,0.0024836907707973107,0.00040110111438140805,-0.005722348480656891,0.04975786497886037,0.009413453699630203
2020-11-20,0.00982270797616236,0.001204839048779549,0.0030257979459697992,0.02553007948963959,-0.051791141950285,0.00011595316751966678,0.0017457952459940529,0.0022305225853958,0.012344729453678385,0.032149562977287036,0.009930460610086556,0.002225791779959989,-0.00160384696810556,-0.0018804594035273237,-0.030620785971643083,-0.0019129128871639978
2020-11-23,0.02158955668965734,0.0016044902729117627,-0.0196938167555728,-0.043881893757304447,-0.02617200152761523,0.0,-0.0019914738604491777,-0.000794951153031187,0.008971216943669025,0.032013529213573956,0.008217975475220296,0.004179532536497816,0.001204839048779549,0.0030257979459697992,0.02553007948963959,0.00982270797616236
2020-11-24,0.0429632702071534,-0.0048056743456070805,-0.015328336846880064,-0.04501325969250425,0.0011684794576016788,0.00011534919903177787,-0.0015800853859719854,0.0003184077520665962,0.017029174446175948,0.03193374550510151,0.01637521513708786,0.007766894032560262,0.0016044902729117627,-0.0196938167555728,-0.043881893757304447,0.02158955668965734
2020-11-25,0.01781338765928875,-0.0016097415795699455,-0.0004717367343725076,-0.01802215344955127,0.016806751123683794,0.00011592635192947398,0.00033295835710500654,0.0016695838702878163,0.016579064879083078,0.031743781035032066,0.01805520192901957,0.007367869559357648,-0.0048056743456070805,-0.015328336846880064,-0.04501325969250425,0.0429632702071534
2020-11-27,-0.0039378759304531386,-0.002015291936219521,-0.010146901518740647,-0.01929411046645224,0.06083557455547961,0.0,0.002997338360114954,0.002460733227175993,0.01720182649033661,0.028509031879035876,0.017650209320361744,0.009803792121448425,-0.0016097415795699455,-0.0004717367343725076,-0.01802215344955127,0.01781338765928875
2020-11-30,-0.004173042648869529,0.0024232165661781657,-0.006674981596057172,-0.01295587599744541,0.02510278879883998,0.00023094024659742196,-0.0006640610177207629,0.001108617629305142,0.019744744114080604,0.027029189825947812,0.014851059195355365,0.011158841441965883,-0.002015291936219521,-0.010146901518740647,-0.01929411046645224,-0.0039378759304531386
2020-12-01,-0.017423928382634846,-0.008863763796162605,0.0210595460814611,0.009722934657591553,0.009288631018103732,-0.0005438188854880455,-0.005319431476161429,-0.002272200669576563,0.023723810569255092,0.02734673480507183,0.0070483621808969275,0.010829410030844968,0.0024232165661781657,-0.006674981596057172,-0.01295587599744541,-0.004173042648869529
2020-12-02,0.016386073058090034,-0.0012195321337976628,0.00752153069206285,0.019258527188946495,-0.04455137015129129,0.0002317015565835856,-0.0016709620270413117,0.0007141456360488796,0.015060872284957056,0.027081849767009704,0.0017329227510842538,0.010252575750289785,-0.008863763796162605,0.0210595460814611,0.009722934657591553,-0.017423928382634846
2020-12-03,0.007950543729170034,-0.0052909758060520895,0.007873502810363364,0.005196060933166491,-0.10354639909449381,0.00023194310161156473,0.002678128675489999,0.002775765514764883,0.01292228517736231,0.026924037840219673,-0.00023964603493948912,0.00953157740907947,-0.0012195321337976628,0.00752153069206285,0.019258527188946495,0.016386073058090034
2020-12-04,0.013584551712886084,0.0012274284297704163,-0.002835427586930339,-0.023026304290754473,-0.06373627745359323,-0.00011579708336961758,-0.003923620100161562,-0.002135414618944065,0.013999698762187828,0.02605799421341395,0.0032648394937283554,0.008294433708555251,-0.0052909758060520895,0.007873502810363364,0.005196060933166491,0.007950543729170034
2020-12-07,-0.01080847423566067,0.0016347397854117318,0.014914066598165077,0.024530942716423976,-0.017214393447715248,0.00023132580384732648,0.0031009285936804964,0.0026155364557154392,0.015148403709781186,0.026114443840155693,0.0019377531763701272,0.00821762148450168,0.0012274284297704163,-0.002835427586930339,-0.023026304290754473,0.013584551712886084
2020-12-08,-0.0034965002902287434,0.001223922900712937,0.003487910186290799,-0.029107932117012014,0.0005307977070510006,-0.00023127230459552006,0.0010024527033523079,0.0016598739462017065,0.011551604727386902,0.023588044884174323,0.004723238794851347,0.010076682166166508,0.0016347397854117318,0.014914066598165077,0.024530942716423976,-0.01080847423566067
2020-12-09,-0.0017543425226828058,0.0004074755815419717,-0.017094017094017144,0.07688588632128535,0.04827585299715298,-0.00011610567781361603,-0.0014188083866073509,-0.0012624227560611434,0.009667997573127718,0.016317662211817772,0.0010951556786967798,0.005954367810013646,0.001223922900712937,0.003487910186290799,-0.029107932117012014,-0.0034965002902287434
2020-12-10,0.027680103446007465,-0.0028513415771265205,-0.001913054093070632,0.011225864160808507,0.004554663539747539,0.00023194310161156473,0.0022564434058596206,0.002291551553315063,0.015457948646570385,0.016390214409005475,0.005041067622064266,0.006007827486087694,0.0004074755815419717,-0.017094017094017144,0.07688588632128535,-0.0017543425226828058
2020-12-11,-0.00448907845131441,0.00245102066142433,0.0018586706605219216,0.03507988419717645,-0.004785955610953518,0.0005789854168478659,0.0020017271201526743,-7.888795170996055e-05,0.01506895855515054,0.016532043794495924,0.001426341589224167,0.005690441886928032,-0.0028513415771265205,-0.001913054093070632,0.011225864160808507,0.027680103446007465
2020-12-14,0.009018724208607942,-0.0028525034291938534,-0.005507636250083436,0.06048905532890392,0.011389541433976635,-0.00011641836157483265,-0.0005823651515655115,0.0,0.013579617480694785,0.01624368049525425,0.00539178127807789,0.006499021292324539,0.00245102066142433,0.0018586706605219216,0.03507988419717645,-0.00448907845131441
2020-12-15,0.013407048966049828,-0.003269304713642507,0.013990959829817351,-0.07402912518356863,-0.0155154891413819,0.0,-0.0009993392833453907,0.001813487264955338,0.012900785005847765,0.01470227815719222,0.008772491129333603,0.008283920012642835,-0.0028525034291938534,-0.005507636250083436,0.06048905532890392,0.009018724208607942
2020-12-16,0.004199932117292304,-0.0012299447603756342,0.005519095329445722,-0.017037981653455603,-0.016776813544793323,0.0,-0.0008336039152641028,-7.853599712492887e-05,0.01192397172665374,0.013837511722494283,0.009963346057328626,0.007048108096133485,-0.003269304713642507,0.013990959829817351,-0.07402912518356863,0.013407048966049828
2020-12-17,0.011292365515966019,-0.0053366753055594796,0.010520363984510617,-0.025333319769965224,-0.04705273217334194,2.3601064132572347e-05,-0.0007263094018097327,0.0005744921466446229,0.0071220716159614995,0.013820030285537677,0.006685798471320337,0.007482169696997791,-0.0012299447603756342,0.005519095329445722,-0.017037981653455603,0.004199932117292304
2020-12-18,0.01530185803205164,0.00123815484113865,-0.0016974258370123785,-0.016415896276417152,0.00786763186992201,-0.00011534747862507189,-0.000835405776785203,-0.00047220220730304074,0.00429877863909758,0.013920544708869158,0.010643985767993547,0.007762569903303575,-0.0053366753055594796,0.010520363984510617,-0.025333319769965224,0.011292365515966019
2020-12-21,-0.027698509937247873,0.0020609807255840273,-0.003173869592184575,0.16643487266480217,0.11870793179752837,0.0,0.000668826221419172,-0.00015721187961881267,0.017831099491180898,0.015823783923941622,0.003300538938822384,0.006534684329490057,0.00123815484113865,-0.0016974258370123785,-0.016415896276417152,0.01530185803205164
2020-12-22,-0.015081717540615047,0.005347651938490738,-0.007903112071065643,-0.03696344637583293,0.012030798447502766,0.0,0.0016710194182874005,0.0009444965574876285,0.01833873142551498,0.01648448619505144,-0.0023972143625105914,0.0053487593048816085,0.0020609807255840273,-0.003173869592184575,0.16643487266480217,-0.027698509937247873
2020-12-23,0.023394267618290998,-0.00450092105276978,0.00664787877129025,-0.03796946321399031,-0.051593007912276834,0.00023081991719209327,-0.002085378862488718,0.00047198198721654094,0.021755631335436697,0.01657782778070451,0.0014416527376891475,0.00543469792053083,0.005347651938490738,-0.007903112071065643,-0.03696344637583293,-0.015081717540615047
2020-12-24,0.0022859645218877844,0.0008221611741905388,0.003985267471422693,-0.07636202574339757,-0.012033079708717365,-0.0002307666516525586,0.0014212211052262447,0.0003931805683909939,0.02109907135153905,0.01417606385681207,-0.00035962746112649935,0.0034976833640896106,-0.00450092105276978,0.00664787877129025,-0.03796946321399031,0.023394267618290998
